,ret,position,return
1998-10-04,-0.0198518171413,0.0,-0.0
1998-10-11,-0.042331950679,0.0,-0.0
1998-10-18,0.0496433876333,0.0,0.0
1998-10-25,0.0419254234645,1.0,0.0419254234645
1998-11-01,0.00841098591497,1.0,0.00841098591497
1998-11-08,0.0418562802044,0.0,0.0
1998-11-15,0.00202413830558,1.0,0.00202413830558
1998-11-22,0.019279543834,1.0,0.019279543834
1998-11-29,0.0352468605241,1.0,0.0352468605241
1998-12-06,-0.0170023576962,1.0,-0.0170023576962
1998-12-13,0.00805373956663,1.0,0.00805373956663
1998-12-20,-0.00850944502511,0.0,-0.0
1998-12-27,0.0415745340231,0.0,0.0
1999-01-03,0.0156490208905,1.0,0.0156490208905
1999-01-10,0.0191883812183,1.0,0.0191883812183
1999-01-17,-0.0153894092883,1.0,-0.0153894092883
1999-01-24,0.00290195438898,1.0,0.00290195438898
1999-01-31,0.0101844044138,0.0,0.0
1999-02-07,0.00326402070613,1.0,0.00326402070613
1999-02-14,-0.0202257365031,1.0,-0.0202257365031
1999-02-21,0.00168135896609,0.0,0.0
1999-02-28,0.0165231466494,0.0,0.0
1999-03-07,-0.0109250200634,1.0,-0.0109250200634
1999-03-14,0.0370620803127,1.0,0.0370620803127
1999-03-21,0.0132915636915,1.0,0.0132915636915
1999-03-28,-0.0194215065954,1.0,-0.0194215065954
1999-04-04,0.0137851865392,0.0,0.0
1999-04-11,0.028144811896,0.0,0.0
1999-04-18,0.0011050924564,1.0,0.0011050924564
1999-04-25,-0.00468949325923,1.0,-0.00468949325923
1999-05-02,0.01569325936,0.0,0.0
1999-05-09,-0.00834004763203,1.0,-0.00834004763203
1999-05-16,0.0104279772084,1.0,0.0104279772084
1999-05-23,-0.011693546599,1.0,-0.011693546599
1999-05-30,-0.0309744307644,0.0,-0.0
1999-06-06,0.00638827237284,0.0,0.0
1999-06-13,0.00713140964197,0.0,0.0
1999-06-20,0.00629820540738,1.0,0.00629820540738
1999-06-27,0.00616193852891,1.0,0.00616193852891
1999-07-04,0.0268700848094,1.0,0.0268700848094
1999-07-11,0.0218829501632,1.0,0.0218829501632
1999-07-18,0.00603832537874,1.0,0.00603832537874
1999-07-25,-0.0195577007734,1.0,-0.0195577007734
1999-08-01,-0.0197909022879,0.0,-0.0
1999-08-08,-0.026118667309,0.0,-0.0
1999-08-15,-0.00952270776125,0.0,-0.0
1999-08-22,0.024737974489,0.0,0.0
1999-08-29,0.0221686660258,1.0,0.0221686660258
1999-09-05,-0.022888395916,1.0,-0.022888395916
1999-09-12,0.0124046750741,0.0,0.0
1999-09-19,-0.0133646772663,0.0,-0.0
1999-09-26,-0.0211806761281,0.0,-0.0
1999-10-03,-0.0171990926668,0.0,-0.0
1999-10-10,0.0290042816514,0.0,0.0
1999-10-17,-0.0263074771337,1.0,-0.0263074771337
1999-10-24,-0.00337426063765,1.0,-0.00337426063765
1999-10-31,0.0293389503203,0.0,0.0
1999-11-07,0.0322365840532,1.0,0.0322365840532
1999-11-14,0.0147433744841,1.0,0.0147433744841
1999-11-21,0.0264664420581,1.0,0.0264664420581
1999-11-28,0.000281387025937,1.0,0.000281387025937
1999-12-05,-0.00527275554487,1.0,-0.00527275554487
1999-12-12,0.00351438153706,0.0,0.0
1999-12-19,0.00141470757754,0.0,0.0
1999-12-26,0.0156921708487,0.0,0.0
2000-01-02,0.0191211610184,0.0,0.0
2000-01-09,-0.0357607593078,1.0,-0.0357607593078
2000-01-16,0.0262363077686,0.0,0.0
2000-01-23,0.000582957350578,0.0,0.0
2000-01-30,-0.0376811194263,1.0,-0.0376811194263
2000-02-06,0.0125932521504,0.0,0.0
2000-02-13,0.00274843533177,0.0,0.0
2000-02-20,-0.0236669344965,1.0,-0.0236669344965
2000-02-27,-0.0237846777774,0.0,-0.0
2000-03-05,0.0200053707185,0.0,0.0
2000-03-12,0.00374314229315,0.0,0.0
2000-03-19,0.0213447635145,1.0,0.0213447635145
2000-03-26,0.06348808279,1.0,0.06348808279
2000-04-02,0.00275248303013,1.0,0.00275248303013
2000-04-09,-0.00277017143176,1.0,-0.00277017143176
2000-04-16,-0.0315051373878,0.0,-0.0
2000-04-23,-0.0189791575243,0.0,-0.0
2000-04-30,0.0264186529151,0.0,0.0
2000-05-07,-0.0259897058974,1.0,-0.0259897058974
2000-05-14,-0.0114114093054,1.0,-0.0114114093054
2000-05-21,0.0230174528563,0.0,0.0
2000-05-28,-0.0384432954804,1.0,-0.0384432954804
2000-06-04,0.0401302722997,0.0,0.0
2000-06-11,0.0144285436947,1.0,0.0144285436947
2000-06-18,0.00187548271125,1.0,0.00187548271125
2000-06-25,0.000759976914166,1.0,0.000759976914166
2000-07-02,-0.0105075299193,1.0,-0.0105075299193
2000-07-09,0.00778555652158,0.0,0.0
2000-07-16,0.0192865224034,0.0,0.0
2000-07-23,0.000900038094012,1.0,0.000900038094012
2000-07-30,-0.0269715020873,1.0,-0.0269715020873
2000-08-06,-0.00517443934392,0.0,-0.0
2000-08-13,0.0199304455692,0.0,0.0
2000-08-20,0.0103908197006,1.0,0.0103908197006
2000-08-27,0.0100367696944,1.0,0.0100367696944
2000-09-03,0.00601994589231,1.0,0.00601994589231
2000-09-10,-0.00901356496906,1.0,-0.00901356496906
2000-09-17,-0.0123522015096,0.0,-0.0
2000-09-24,-0.0201706372149,0.0,-0.0
2000-10-01,-0.00908662277074,0.0,-0.0
2000-10-08,-0.00630668608898,0.0,-0.0
2000-10-15,-0.0451998521481,0.0,-0.0
2000-10-22,0.00483323435174,0.0,0.0
2000-10-29,0.00735799521628,0.0,0.0
2000-11-05,0.0291851313157,1.0,0.0291851313157
2000-11-12,-0.00912547207392,1.0,-0.00912547207392
2000-11-19,-0.0249166839502,1.0,-0.0249166839502
2000-11-26,-0.024975743219,0.0,-0.0
